age,agent,birth_date,career_stats_career_appearances,career_stats_career_assists,career_stats_career_goals,career_stats_career_minutes,citizenship,club,height,market_value,name,national_caps,national_goals,position,profile_url,season_stats_appearances,season_stats_assists,season_stats_goals,season_stats_minutes
20,CAA Stellar,"Sep 26, 2004",80,12,6,5280,England,Man Utd,,"€800k Jun 18, 2025",Daniel Gore,2,0,Central Midfield,https://www.transfermarkt.com/daniel-gore/profil/spieler/747153,10,4,1,681'
20,,"Oct 26, 2004",140,5,12,10186,Denmark,Man Utd,"1,85 m","€25.00m May 30, 2025",Patrick Dorgu,,,Left Midfield,https://www.transfermarkt.com/patrick-dorgu/profil/spieler/926952,43,2,3,"3,522'"
26,,"Jan 10, 1999",370,63,69,25915,England,Man Utd,"1,81 m","€28.00m May 30, 2025",Mason Mount,36,5,Attacking Midfield,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,,,,
20,,"Jul 1, 2004",198,32,49,11665,Argentina,Man Utd,"1,80 m","€45.00m May 30, 2025",Alejandro Garnacho,8,0,Attacking Midfield,https://www.transfermarkt.com/alejandro-garnacho/profil/spieler/811779,58,10,11,"3,568'"
30,AS1,"Sep 8, 1994",591,154,186,46590,Portugal,Man Utd,"1,79 m","€50.00m May 30, 2025",Bruno Fernandes,80,25,Attacking Midfield,https://www.transfermarkt.com/bruno-fernandes/profil/spieler/240306,,,,
22,,"Jul 11, 2002",223,41,75,14204,d'Ivoire,Man Utd,"1,73 m","€45.00m May 30, 2025",Amad Diallo,6,1,Right Winger,https://www.transfermarkt.com/amad-diallo/profil/spieler/536835,43,10,11,"2,758'"
22,SEG,"Feb 4, 2003",211,18,70,13241,Denmark,Man Utd,"1,91 m","€35.00m May 30, 2025",Rasmus Højlund,26,8,Centre-Forward,https://www.transfermarkt.com/rasmus-hojlund/profil/spieler/610442,52,4,10,"3,322'"
24,,"May 22, 2001",262,52,90,15621,Netherlands,Man Utd,"1,93 m","€30.00m May 30, 2025",Joshua Zirkzee,6,1,Centre-Forward,https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648,49,3,7,"2,256'"
32,Universal Twenty Two,"Sep 2, 1992",350,29,,31038,Argentina,Aston Villa,"1,95 m","€20.00m May 30, 2025",Emiliano Martínez,,,Goalkeeper,https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873,,,,
19,OmniSports,"Jan 20, 2006",70,4,29,4181,England,Man Utd,"1,87 m",,Ethan Wheatley,6,1,Centre-Forward,https://www.transfermarkt.com/ethan-wheatley/profil/spieler/888639,22,-,10,"1,522'"
28,InterStarDeporte,"Jan 16, 1997",353,8,17,30597,Spain,Aston Villa,"1,92 m","€32.00m May 30, 2025",Pau Torres,24,1,Centre-Back,https://www.transfermarkt.com/pau-torres/profil/spieler/399776,34,2,-,"2,788'"
27,CAA Stellar,"Oct 23, 1997",371,4,11,31486,England,Aston Villa,"1,83 m","€35.00m May 30, 2025",Ezri Konsa,12,0,Centre-Back,https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403,50,-,3,"4,314'"
35,,"Jan 8, 1990",300,12,,26606,Sweden,Aston Villa,"1,96 m","€1.00m May 30, 2025",Robin Olsen,,,Goalkeeper,https://www.transfermarkt.com/robin-olsen/profil/spieler/75458,5,,,315'
32,Wasserman,"Mar 13, 1993",274,18,9,22288,England,Aston Villa,"1,96 m","€5.00m May 30, 2025",Tyrone Mings,18,2,Centre-Back,https://www.transfermarkt.com/tyrone-mings/profil/spieler/253677,22,1,-,"1,748'"
27,,"Mar 11, 1998",313,6,24,25914,France,Aston Villa,"1,91 m","€22.00m May 30, 2025",Axel Disasi,5,0,Centre-Back,https://www.transfermarkt.com/axel-disasi/profil/spieler/386047,,,,
23,Epic Maatsen,"Mar 10, 2002",280,23,16,20491,Netherlands,Aston Villa,"1,78 m","€28.00m May 30, 2025",Ian Maatsen,,,Left-Back,https://www.transfermarkt.com/ian-maatsen/profil/spieler/485585,,,,
31,,"Jul 20, 1993",459,52,18,36305,France,Aston Villa,"1,78 m","€10.00m May 30, 2025",Lucas Digne,52,0,Left-Back,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,45,7,-,"3,345'"
27,Two Touch Agency,"Aug 7, 1997",335,29,27,25081,Poland,Aston Villa,"1,85 m","€25.00m May 30, 2025",Matty Cash,19,2,Right-Back,https://www.transfermarkt.com/matty-cash/profil/spieler/425334,38,2,1,"2,835'"
29,,"Jul 16, 1995",199,5,10,16295,England,Aston Villa,"1,91 m","€1.00m May 30, 2025",Kortney Hause,10,0,Centre-Back,https://www.transfermarkt.com/kortney-hause/profil/spieler/233124,,,,
22,InterStarDeporte,"Feb 7, 2003",61,6,4,4087,Spain,Aston Villa,"1,85 m","€7.00m May 30, 2025",Andrés García,3,0,Right-Back,https://www.transfermarkt.com/andres-garcia/profil/spieler/1063329,33,3,3,"2,468'"
23,BTFM,"Aug 16, 2001",237,7,18,15280,Belgium,Aston Villa,"1,95 m","€50.00m May 30, 2025",Amadou Onana,,,Defensive Midfield,https://www.transfermarkt.com/amadou-onana/profil/spieler/485706,34,-,5,"2,042'"
21,Wasserman,"Jan 5, 2004",130,9,4,9556,Netherlands,Aston Villa,"1,85 m","€6.00m May 30, 2025",Lamare Bogarde,1,0,Defensive Midfield,https://www.transfermarkt.com/lamare-bogarde/profil/spieler/645686,18,-,-,"1,036'"
25,,"Nov 23, 1999",298,8,6,23717,France,Aston Villa,"1,84 m","€40.00m May 30, 2025",Boubacar Kamara,5,0,Defensive Midfield,https://www.transfermarkt.com/boubacar-kamara/profil/spieler/394327,42,-,1,"2,886'"
28,,"May 7, 1997",544,78,77,41801,Belgium,Aston Villa,"1,77 m","€38.00m May 30, 2025",Youri Tielemans,77,10,Central Midfield,https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565,53,10,5,"4,511'"
30,,"Oct 18, 1994",519,76,51,42600,Scotland,Aston Villa,"1,78 m","€16.00m May 30, 2025",John McGinn,77,20,Central Midfield,https://www.transfermarkt.com/john-mcginn/profil/spieler/193116,49,6,4,"3,306'"
31,Wasserman,"Dec 5, 1993",444,52,66,28388,England,Aston Villa,"1,89 m","€6.00m May 30, 2025",Ross Barkley,,,Central Midfield,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978,,,,
24,Unique Sports Group,"May 28, 2001",240,30,44,15011,England,Aston Villa,"1,80 m","€32.00m May 30, 2025",Jacob Ramsey,16,4,Left Midfield,https://www.transfermarkt.com/jacob-ramsey/profil/spieler/503749,46,7,4,"2,319'"
29,Gestifute,"Jan 21, 1996",447,68,87,24771,Spain,Aston Villa,"1,82 m","€20.00m May 30, 2025",Marco Asensio,,,Attacking Midfield,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,37,5,10,"1,874'"
22,Footwork,"Jul 26, 2002",253,43,60,17358,England,Aston Villa,"1,87 m","€55.00m May 30, 2025",Morgan Rogers,,,Attacking Midfield,https://www.transfermarkt.com/morgan-rogers/profil/spieler/503743,54,15,14,"4,496'"
27,,"Oct 31, 1997",457,83,147,30312,England,Aston Villa,"1,85 m","€50.00m May 30, 2025",Marcus Rashford,62,17,Left Winger,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,41,9,11,"2,440'"
26,Wasserman,"Jan 19, 1999",348,52,130,20978,Netherlands,Aston Villa,"1,76 m","€25.00m May 30, 2025",Donyell Malen,43,11,Right Winger,https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,38,1,8,"1,349'"
29,Two Touch Agency,"Dec 30, 1995",444,74,162,35121,England,Aston Villa,"1,80 m","€40.00m May 30, 2025",Ollie Watkins,18,5,Centre-Forward,https://www.transfermarkt.com/ollie-watkins/profil/spieler/324358,,,,
27,,"Aug 9, 1997",377,68,76,23591,Jamaica,Aston Villa,"1,78 m","€28.00m May 30, 2025",Leon Bailey,36,6,Right Winger,https://www.transfermarkt.com/leon-bailey/profil/spieler/387626,38,4,2,"2,072'"
22,,"Aug 18, 2002",131,8,,11940,Netherlands,Brighton,"1,94 m","€30.00m May 30, 2025",Bart Verbruggen,20,0,Goalkeeper,https://www.transfermarkt.com/bart-verbruggen/profil/spieler/565093,40,,,"3,660'"
25,,"Mar 25, 2000",117,1,,10464,Canada,Brighton,"1,85 m","€600k May 30, 2025",Tom McGill,,,Goalkeeper,https://www.transfermarkt.com/tom-mcgill/profil/spieler/406556,,,,
27,,"Feb 7, 1998",272,3,2,20586,Brazil,Brighton,"1,88 m","€20.00m May 30, 2025",Igor,,,Centre-Back,https://www.transfermarkt.com/igor/profil/spieler/380350,16,-,-,"1,230'"
34,Murdock Sports Group,"Aug 18, 1990",364,12,,32646,England,Brighton,"1,88 m","€1.50m May 30, 2025",Jason Steele,0,0,Goalkeeper,https://www.transfermarkt.com/jason-steele/profil/spieler/73564,,,,
23,,"Jul 2, 2001",170,5,,15141,England,Brighton,"1,91 m","€3.00m May 30, 2025",Carl Rushworth,1,0,Goalkeeper,https://www.transfermarkt.com/carl-rushworth/profil/spieler/646353,3,,,300'
25,,"Jun 8, 2000",209,7,17,17332,Netherlands,Brighton,"1,89 m","€32.00m May 30, 2025",Jan Paul van Hecke,5,0,Centre-Back,https://www.transfermarkt.com/jan-paul-van-hecke/profil/spieler/576314,39,1,1,"3,449'"
23,,"Nov 9, 2001",212,6,15,17553,Ireland,Brighton,"1,84 m","€8.00m May 30, 2025",Eiran Cashin,4,0,Centre-Back,https://www.transfermarkt.com/eiran-cashin/profil/spieler/581330,24,-,1,"1,867'"
27,Gestifute,"Jan 21, 1998",337,29,11,24350,Ecuador,Brighton,"1,75 m","€30.00m May 30, 2025",Pervis Estupiñán,48,4,Left-Back,https://www.transfermarkt.com/pervis-estupinan/profil/spieler/349599,36,1,1,"2,847'"
30,,"Jan 4, 1995",365,12,17,28278,England,Brighton,"1,90 m","€11.00m May 30, 2025",Adam Webster,5,0,Centre-Back,https://www.transfermarkt.com/adam-webster/profil/spieler/212847,20,1,1,"1,394'"
25,Wasserman,"Oct 7, 1999",298,39,32,20271,Türkiye,Brighton,"1,74 m","€25.00m May 30, 2025",Ferdi Kadıoğlu,22,1,Left-Back,https://www.transfermarkt.com/ferdi-kadioglu/profil/spieler/369316,13,-,3,739'
33,CAA Stellar,"Nov 21, 1991",489,15,31,42427,England,Brighton,"1,92 m","€6.00m May 30, 2025",Lewis Dunk,6,0,Centre-Back,https://www.transfermarkt.com/lewis-dunk/profil/spieler/148153,27,-,-,"2,158'"
33,,"Jan 15, 1992",445,21,16,35278,Netherlands,Brighton,"1,84 m","€4.00m May 30, 2025",Joël Veltman,28,2,Right-Back,https://www.transfermarkt.com/joel-veltman/profil/spieler/111195,24,2,-,"1,889'"
22,CAA Stellar,"Oct 26, 2002",137,4,6,9953,England,Brighton,"1,87 m","€600k Dec 27, 2024",Odeluga Offiah,,,Right-Back,https://www.transfermarkt.com/odeluga-offiah/profil/spieler/567597,45,1,1,"3,841'"
24,AC Talent,"Sep 30, 2000",208,23,10,12969,Ghana,Brighton,"1,63 m","€11.00m May 30, 2025",Tariq Lamptey,8,0,Right-Back,https://www.transfermarkt.com/tariq-lamptey/profil/spieler/504148,20,2,3,"1,218'"
20,CAA Stellar,"Apr 11, 2005",116,15,19,8947,England,Brighton,"1,82 m","€24.00m May 30, 2025",Jack Hinshelwood,7,0,Central Midfield,https://www.transfermarkt.com/jack-hinshelwood/profil/spieler/867688,31,3,5,"2,268'"
25,,"Nov 16, 1999",255,33,32,18690,Netherlands,Brighton,"1,88 m","€25.00m May 30, 2025",Mats Wieffer,14,1,Defensive Midfield,https://www.transfermarkt.com/mats-wieffer/profil/spieler/415381,28,5,1,"1,165'"
21,,"Jan 3, 2004",113,4,5,6472,Cameroon,Brighton,"1,79 m","€40.00m May 30, 2025",Carlos Baleba,4,0,Defensive Midfield,https://www.transfermarkt.com/carlos-baleba/profil/spieler/973085,,,,
21,,"Oct 6, 2003",119,4,9,5947,Sweden,Brighton,"1,72 m","€22.00m May 30, 2025",Yasin Ayari,12,2,Central Midfield,https://www.transfermarkt.com/yasin-ayari/profil/spieler/667287,39,1,2,"2,262'"
28,,"May 20, 1997",204,45,64,13537,Japan,Brighton,"1,78 m","€40.00m May 30, 2025",Kaoru Mitoma,27,8,Left Winger,https://www.transfermarkt.com/kaoru-mitoma/profil/spieler/504849,41,4,11,"2,966'"
24,,"Nov 21, 2000",265,55,44,19740,Denmark,Brighton,"1,89 m","€22.00m May 30, 2025",Matt O'Riley,4,0,Central Midfield,https://www.transfermarkt.com/matt-oriley/profil/spieler/406634,26,4,2,"1,218'"
22,,"Mar 27, 2003",112,12,14,7126,Paraguay,Brighton,"1,85 m","€14.00m May 30, 2025",Diego Gómez,,,Central Midfield,https://www.transfermarkt.com/diego-gomez/profil/spieler/996897,20,1,1,669'
23,Fidus Sports,"Jan 1, 2002",181,29,51,10790,d'Ivoire,Brighton,"1,75 m","€28.00m May 30, 2025",Simon Adingra,14,2,Left Winger,https://www.transfermarkt.com/simon-adingra/profil/spieler/658536,33,2,5,"1,411'"
39,,"Jan 4, 1986",881,134,85,56166,England,Brighton,"1,75 m","€1.00m May 30, 2025",James Milner,61,1,Central Midfield,https://www.transfermarkt.com/james-milner/profil/spieler/3333,4,-,-,173'
23,,"Jun 16, 2002",120,4,13,4069,Ecuador,Brighton,"1,78 m","€7.00m May 27, 2025",Jeremy Sarmiento,24,2,Left Winger,https://www.transfermarkt.com/jeremy-sarmiento/profil/spieler/568005,39,-,5,"1,392'"
21,Robert Schneider,"May 31, 2004",95,15,23,5550,Germany,Brighton,"1,78 m","€25.00m May 30, 2025",Brajan Gruda,14,2,Right Winger,https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,25,5,1,879'
20,,"Jul 22, 2004",98,16,24,6030,Gambia,Brighton,"1,80 m","€30.00m May 30, 2025",Yankuba Minteh,10,4,Right Winger,https://www.transfermarkt.com/yankuba-minteh/profil/spieler/1012534,37,5,7,"2,276'"
20,,"May 29, 2005",107,16,31,7598,England,Brighton,"1,70 m","€2.00m May 27, 2025",Amario Cozier-Duberry,3,0,Right Winger,https://www.transfermarkt.com/amario-cozier-duberry/profil/spieler/878150,24,-,1,841'
23,Promanager,"Sep 26, 2001",215,20,64,14516,Brazil,Brighton,"1,88 m","€50.00m May 30, 2025",João Pedro,3,0,Centre-Forward,https://www.transfermarkt.com/joao-pedro/profil/spieler/626724,30,7,10,"2,136'"
30,,"Jul 20, 1994",306,32,28,18473,England,Brighton,"1,80 m","€6.00m May 30, 2025",Solly March,3,1,Right Winger,https://www.transfermarkt.com/solly-march/profil/spieler/209212,11,1,1,238'
33,,"Feb 26, 1992",435,15,,39151,Belgium,Forest,"1,88 m","€7.00m May 30, 2025",Matz Sels,11,0,Goalkeeper,https://www.transfermarkt.com/matz-sels/profil/spieler/127202,42,,,"3,811'"
23,ROGON,"Apr 20, 2002",203,32,37,12399,France,Brighton,"1,82 m","€32.00m May 30, 2025",Georginio Rutter,2,0,Centre-Forward,https://www.transfermarkt.com/georginio-rutter/profil/spieler/538977,34,5,8,"2,076'"
34,,"Nov 26, 1990",494,50,110,29450,England,Brighton,"1,85 m","€5.00m May 30, 2025",Danny Welbeck,42,16,Centre-Forward,https://www.transfermarkt.com/danny-welbeck/profil/spieler/67063,36,4,11,"2,390'"
38,CAA Stellar,"Jan 24, 1987",350,6,,31371,Wales,Forest,"1,98 m","€150k May 30, 2025",Wayne Hennessey,,,Goalkeeper,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494,,,,
27,LIAN Sports Group,"Oct 12, 1997",348,8,26,29864,Serbia,Forest,"1,95 m","€35.00m May 30, 2025",Nikola Milenković,66,3,Centre-Back,https://www.transfermarkt.com/nikola-milenkovic/profil/spieler/413507,40,2,5,"3,570'"
22,,"Jul 4, 2002",121,2,4,10687,Brazil,Forest,"1,80 m","€55.00m May 30, 2025",Murillo,1,0,Centre-Back,https://www.transfermarkt.com/murillo/profil/spieler/1005649,,,,
26,,"Oct 9, 1998",36,6,,3093,Brazil,Forest,"2,04 m","€4.00m May 30, 2025",Carlos Miguel,,,Goalkeeper,https://www.transfermarkt.com/carlos-miguel/profil/spieler/641458,3,,,239'
23,Bertolucci Sports,"Jun 30, 2001",174,4,7,12513,Brazil,Forest,"1,92 m","€14.00m May 30, 2025",Morato,0,0,Centre-Back,https://www.transfermarkt.com/morato/profil/spieler/673492,30,-,-,"1,194'"
20,,"Jan 27, 2005",92,1,5,8003,Zealand,Forest,"1,88 m","€1.20m Jun 18, 2025",Tyler Bindon,3,0,Centre-Back,https://www.transfermarkt.com/tyler-bindon/profil/spieler/1007720,47,-,3,"4,182'"
34,Sport Cover,"Feb 3, 1991",376,8,20,31924,d'Ivoire,Forest,"1,95 m","€1.50m May 30, 2025",Willy Boly,23,1,Centre-Back,https://www.transfermarkt.com/willy-boly/profil/spieler/142310,9,-,-,446'
32,,"Jun 8, 1993",420,32,24,29821,Spain,Forest,"1,79 m","€7.00m May 30, 2025",Álex Moreno,,,Left-Back,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,19,1,-,"1,312'"
29,Wasserman,"Aug 19, 1995",387,46,17,30825,England,Forest,"1,83 m","€3.00m May 30, 2025",Harry Toffolo,5,0,Left-Back,https://www.transfermarkt.com/harry-toffolo/profil/spieler/198516,7,-,-,435'
24,Unique Sports Group,"Apr 13, 2001",228,22,7,16224,Wales,Forest,"1,83 m","€20.00m May 30, 2025",Neco Williams,47,4,Right-Back,https://www.transfermarkt.com/neco-williams/profil/spieler/503680,39,3,1,"2,802'"
24,Bertolucci Sports,"Apr 29, 2001",203,13,18,13746,Brazil,Forest,"1,77 m","€28.00m May 30, 2025",Danilo,0,0,Defensive Midfield,https://www.transfermarkt.com/danilo/profil/spieler/808509,13,-,-,505'
27,,"Dec 2, 1997",260,18,17,20550,d'Ivoire,Forest,"1,91 m","€24.00m May 30, 2025",Ibrahim Sangaré,43,11,Defensive Midfield,https://www.transfermarkt.com/ibrahim-sangare/profil/spieler/375885,17,3,-,770'
22,CAA Stellar,"Nov 6, 2002",172,22,33,10869,England,Forest,"1,79 m","€32.00m May 30, 2025",Elliot Anderson,9,1,Central Midfield,https://www.transfermarkt.com/elliot-anderson/profil/spieler/567576,42,6,2,"3,123'"
28,,"Oct 8, 1996",343,16,10,26194,Nigeria,Forest,"1,84 m","€22.00m May 30, 2025",Ola Aina,46,0,Right-Back,https://www.transfermarkt.com/ola-aina/profil/spieler/236490,37,1,2,"3,242'"
26,,"Jun 28, 1998",264,16,17,17644,Argentina,Forest,"1,79 m","€18.00m May 30, 2025",Nicolás Domínguez,11,1,Central Midfield,https://www.transfermarkt.com/nicolas-dominguez/profil/spieler/497291,39,1,-,"2,316'"
27,,"Nov 21, 1997",,,,,England,Forest,"1,90 m","€12.00m May 30, 2025",Ryan Yates,,,Central Midfield,https://www.transfermarkt.com/ryan-yates/profil/spieler/425902,39,1,4,"2,289'"
26,,"Oct 14, 1998",272,16,16,21949,England,Forest,"1,73 m","€4.00m May 27, 2025",Lewis O'Brien,,,Central Midfield,https://www.transfermarkt.com/lewis-obrien/profil/spieler/560694,16,-,1,"1,421'"
25,CAA Stellar,"Jan 27, 2000",266,45,36,17758,England,Forest,"1,71 m","€50.00m May 30, 2025",Morgan Gibbs-White,4,0,Attacking Midfield,https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,38,10,7,"3,142'"
19,Gestifute,"May 3, 2006",59,11,18,4313,Germany,Forest,"1,85 m","€1.00m May 30, 2025",Eric da Silva Moreira,9,0,Right Midfield,https://www.transfermarkt.com/eric-da-silva-moreira/profil/spieler/897481,9,1,-,646'
23,PANTHERA,"Apr 27, 2002",206,39,41,13136,Sweden,Forest,"1,78 m","€42.00m May 30, 2025",Anthony Elanga,22,4,Right Winger,https://www.transfermarkt.com/anthony-elanga/profil/spieler/583189,43,12,6,"2,752'"
24,,"Nov 7, 2000",279,44,61,17196,England,Forest,"1,78 m","€25.00m May 30, 2025",Callum Hudson-Odoi,3,0,Left Winger,https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768,,,,
25,Sferico Sports ...,"Aug 1, 1999",195,23,44,11152,Portugal,Forest,"1,79 m","€15.00m May 30, 2025",Jota Silva,2,0,Right Winger,https://www.transfermarkt.com/jota-silva/profil/spieler/663244,38,3,5,"1,226'"
26,,"Mar 5, 1999",212,11,24,12270,England,Forest,"1,84 m","€1.00m May 27, 2025",Josh Bowler,,,Right Winger,https://www.transfermarkt.com/josh-bowler/profil/spieler/506470,21,-,-,803'
25,,"Aug 31, 1999",180,24,33,12014,Paraguay,Forest,"1,79 m","€12.00m May 30, 2025",Ramón Sosa,22,1,Left Winger,https://www.transfermarkt.com/ramon-sosa/profil/spieler/745191,,,,
27,,"Nov 15, 1997",247,25,52,14339,Nigeria,Forest,"1,75 m","€2.50m May 27, 2025",Emmanuel Dennis,8,1,Centre-Forward,https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854,7,1,-,222'
33,,"Dec 7, 1991",590,47,202,38592,Zealand,Forest,"1,91 m","€10.00m May 30, 2025",Chris Wood,74,34,Centre-Forward,https://www.transfermarkt.com/chris-wood/profil/spieler/108725,40,3,20,"3,134'"
27,,"Aug 12, 1997",275,23,79,15835,Nigeria,Forest,"1,83 m","€16.00m May 30, 2025",Taiwo Awoniyi,8,2,Centre-Forward,https://www.transfermarkt.com/taiwo-awoniyi/profil/spieler/295313,32,-,2,815'
30,Wasserman,"Jun 24, 1994",170,8,,15386,States,Crystal Palace,"1,91 m","€2.50m May 30, 2025",Matt Turner,52,0,Goalkeeper,https://www.transfermarkt.com/matt-turner/profil/spieler/425306,,,,
28,CAA Stellar,"Mar 12, 1997",274,15,,24604,England,Crystal Palace,"1,88 m","€20.00m May 30, 2025",Dean Henderson,3,0,Goalkeeper,https://www.transfermarkt.com/dean-henderson/profil/spieler/258919,,,,
21,Two Touch Agency,"Feb 29, 2004",127,8,,11490,England,Crystal Palace,"1,79 m","€1.70m Jun 18, 2025",Joe Whitworth,0,0,Goalkeeper,https://www.transfermarkt.com/joe-whitworth/profil/spieler/670840,51,,,"4,620'"
22,Roc Nation Sports,"Jun 17, 2003",83,,4,6591,Morocco,Crystal Palace,"1,87 m","€15.00m May 30, 2025",Chadi Riad,3,1,Centre-Back,https://www.transfermarkt.com/chadi-riad/profil/spieler/689637,4,-,-,253'
24,Unique Sports Group,"Jul 13, 2000",318,10,17,27728,England,Crystal Palace,"1,82 m","€45.00m May 30, 2025",Marc Guéhi,23,0,Centre-Back,https://www.transfermarkt.com/marc-guehi/profil/spieler/392757,44,2,3,"3,931'"
25,Unique Sports Group,"Apr 6, 2000",213,3,8,18104,France,Crystal Palace,"1,90 m","€25.00m May 30, 2025",Maxence Lacroix,2,0,Centre-Back,https://www.transfermarkt.com/maxence-lacroix/profil/spieler/434224,44,1,1,"3,884'"
31,Two Touch Agency,"Feb 10, 1994",217,7,,19308,England,Crystal Palace,"1,92 m","€400k May 30, 2025",Remi Matthews,,,Goalkeeper,https://www.transfermarkt.com/remi-matthews/profil/spieler/196722,,,,
25,Roc Nation Sports,"Mar 28, 2000",185,7,9,14512,States,Crystal Palace,"1,88 m","€14.00m May 30, 2025",Chris Richards,27,2,Centre-Back,https://www.transfermarkt.com/chris-richards/profil/spieler/578539,32,1,1,"2,635'"
34,ROOF,"Apr 5, 1991",465,23,8,38352,England,Crystal Palace,"1,75 m","€1.00m May 30, 2025",Nathaniel Clyne,14,0,Right-Back,https://www.transfermarkt.com/nathaniel-clyne/profil/spieler/85177,19,1,-,699'
28,CAA Stellar,"Dec 21, 1996",283,29,16,21419,England,Crystal Palace,"1,80 m","€15.00m May 30, 2025",Ben Chilwell,21,1,Left-Back,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,12,-,1,440'
25,ROOF,"Sep 1, 1999",192,14,3,15999,England,Crystal Palace,"1,81 m","€25.00m May 30, 2025",Tyrick Mitchell,2,0,Left-Back,https://www.transfermarkt.com/tyrick-mitchell/profil/spieler/730893,45,6,-,"3,768'"
29,,"May 26, 1996",337,43,36,28998,Colombia,Crystal Palace,"1,81 m","€25.00m May 30, 2025",Daniel Muñoz,38,3,Right-Back,https://www.transfermarkt.com/daniel-munoz/profil/spieler/493003,46,8,6,"4,028'"
18,,"Jul 15, 2006",38,5,6,2871,England,Crystal Palace,,"€1.00m May 30, 2025",Caleb Kporha,1,0,Right-Back,https://www.transfermarkt.com/caleb-kporha/profil/spieler/1047261,,,,
21,OmniSports,"Feb 6, 2004",140,17,7,9767,England,Crystal Palace,"1,82 m","€45.00m May 30, 2025",Adam Wharton,1,0,Defensive Midfield,https://www.transfermarkt.com/adam-wharton/profil/spieler/744149,27,2,-,"1,706'"
35,,"Oct 29, 1989",491,15,13,40387,England,Crystal Palace,"1,86 m","€500k May 30, 2025",Joel Ward,,,Right-Back,https://www.transfermarkt.com/joel-ward/profil/spieler/92572,,,,
30,,"Oct 25, 1994",442,18,23,34797,Colombia,Crystal Palace,"1,79 m","€10.00m May 30, 2025",Jefferson Lerma,54,3,Defensive Midfield,https://www.transfermarkt.com/jefferson-lerma/profil/spieler/262980,42,1,-,"2,806'"
25,,"Jan 8, 2000",197,10,8,15122,Mali,Crystal Palace,"1,80 m","€25.00m May 30, 2025",Cheick Doucouré,14,0,Defensive Midfield,https://www.transfermarkt.com/cheick-doucoure/profil/spieler/543387,14,-,-,515'
20,Unique Sports Group,"May 6, 2005",93,3,5,6537,England,Crystal Palace,"1,89 m","€700k May 27, 2025",David Ozoh,5,0,Defensive Midfield,https://www.transfermarkt.com/david-ozoh/profil/spieler/865993,12,-,1,840'
26,,"Jun 29, 1998",303,40,65,22037,England,Crystal Palace,"1,78 m","€55.00m May 30, 2025",Eberechi Eze,12,1,Attacking Midfield,https://www.transfermarkt.com/eberechi-eze/profil/spieler/479999,43,11,14,"3,303'"
21,,"Oct 11, 2003",112,11,13,5999,Ireland,Crystal Palace,"1,84 m","€6.00m May 30, 2025",Justin Devenny,1,0,Central Midfield,https://www.transfermarkt.com/justin-devenny/profil/spieler/747009,37,2,4,"1,380'"
20,ROOF,"Oct 7, 2004",100,6,5,7966,England,Crystal Palace,,"€200k May 30, 2025",Kaden Rodney,3,0,Defensive Midfield,https://www.transfermarkt.com/kaden-rodney/profil/spieler/860078,21,-,-,"1,483'"
27,Teranga Sports,"Feb 25, 1998",325,56,74,24417,Senegal,Crystal Palace,"1,85 m","€25.00m May 30, 2025",Ismaïla Sarr,64,13,Attacking Midfield,https://www.transfermarkt.com/ismaila-sarr/profil/spieler/410225,47,8,12,"3,254'"
28,,"Aug 5, 1996",378,58,76,25815,Japan,Crystal Palace,"1,80 m","€12.00m May 30, 2025",Daichi Kamada,42,11,Attacking Midfield,https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141,43,3,2,"2,196'"
30,Two Touch Agency,"Apr 17, 1995",432,37,22,29334,England,Crystal Palace,"1,85 m","€7.00m May 30, 2025",Will Hughes,,,Central Midfield,https://www.transfermarkt.com/will-hughes/profil/spieler/207014,41,5,-,"2,536'"
21,LIFEPRO,"Apr 1, 2004",85,6,15,3103,Brazil,Crystal Palace,"1,84 m","€10.00m May 30, 2025",Matheus França,2,0,Attacking Midfield,https://www.transfermarkt.com/matheus-franca/profil/spieler/743597,9,1,1,182'
20,Unique Sports Group,"May 13, 2005",77,2,8,3535,England,Crystal Palace,"1,78 m","€12.00m May 30, 2025",Romain Esse,10,1,Right Winger,https://www.transfermarkt.com/romain-esse/profil/spieler/967319,35,2,6,"2,354'"
21,,"Sep 4, 2003",71,6,11,3454,England,Crystal Palace,"1,85 m","€1.20m May 30, 2025",Malcolm Ebiowei,3,0,Right Winger,https://www.transfermarkt.com/malcolm-ebiowei/profil/spieler/512354,8,1,-,258'
